"species","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"Triturus pygmaeus",-8.700066,37.098724,16.731632232666,8.10775947570801,44.169620513916,358.96533203125,26.6642208099365,8.30825710296631,18.3559646606445,13.4496173858643,21.0376148223877,21.4185791015625,12.6081800460815,512,88,1,70.9240570068359,244,15,22,225
"Triturus pygmaeus",-8.571967,39.916877,15.2517919540405,9.81350040435791,43.8215179443359,445.133941650391,27.6754989624023,5.28125,22.3942489624023,10.0013751983643,20.6740837097168,20.9648342132568,10.0013751983643,880,125,11,53.8157348632812,353,61,64,353
"Triturus pygmaeus",-7.82853,37.22174,16.324405670166,10.4206876754761,41.7562408447266,509.916748046875,30.7910003662109,5.83500003814697,24.9560012817383,11.6013336181641,22.8019580841064,23.0861663818359,10.6532917022705,579,110,2,70.0494232177734,277,20,26,257
"Triturus pygmaeus",-7.818701,37.364588,16.6732292175293,11.2183742523193,42.6724510192871,527.970153808594,32.0377502441406,5.74825000762939,26.2895011901855,11.6774587631226,23.3799171447754,23.6144161224365,10.7522916793823,568,106,3,68.0865631103516,267,22,27,249
"Triturus pygmaeus",-8.072262,38.661288,15.7035102844238,11.0718955993652,43.5879936218262,502.849060058594,30.7537498474121,5.35249996185303,25.4012489318848,10.764458656311,21.9272079467773,22.2540836334229,9.9263334274292,663,107,4,61.3087348937988,289,30,37,276
"Triturus pygmaeus",-8.590589,38.008104,15.8963232040405,9.80793762207031,43.9857292175293,437.478607177734,28.8337497711182,6.53574991226196,22.2980003356934,11.6284170150757,21.205041885376,21.470666885376,10.7522497177124,633,108,4,65.1434555053711,290,26,33,273
"Triturus pygmaeus",-6.995464,38.911047,16.4959487915039,12.5432291030884,42.783374786377,594.158447265625,33.2384986877441,3.92050004005432,29.3179988861084,10.40149974823,24.0104160308838,24.1180419921875,9.63595867156982,533,80,5,54.3850250244141,217,32,38,202
"Triturus pygmaeus",-4.89,37.92,16.4500827789307,12.6481246948242,41.2078285217285,635.983581542969,34.0497512817383,3.35625004768372,30.6935005187988,10.0020837783813,24.5404167175293,24.6983337402344,9.18120861053467,564,91,4,61.4751853942871,249,28,32,222
"Triturus pygmaeus",-5.371006,36.520494,15.0464477539062,9.46406269073486,39.0996170043945,520.795654296875,28.8595008850098,4.65450000762939,24.2050018310547,10.2604579925537,21.6219577789307,21.9771251678467,9.20016670227051,773,127,1,72.7286376953125,361,18,24,349
"Triturus pygmaeus",-5.492784,39.072769,15.8288335800171,12.331916809082,41.1293525695801,625.076354980469,32.9379997253418,2.95475006103516,29.9832496643066,9.41570854187012,23.7884578704834,23.8570823669434,8.64812469482422,513,78,5,55.5892715454102,215,34,34,197
"Triturus pygmaeus",-5.491516,39.067966,15.8288335800171,12.331916809082,41.1293525695801,625.076354980469,32.9379997253418,2.95475006103516,29.9832496643066,9.41570854187012,23.7884578704834,23.8570823669434,8.64812469482422,513,78,5,55.5892715454102,215,34,34,197
"Triturus pygmaeus",-5.491537,39.067974,15.8288335800171,12.331916809082,41.1293525695801,625.076354980469,32.9379997253418,2.95475006103516,29.9832496643066,9.41570854187012,23.7884578704834,23.8570823669434,8.64812469482422,513,78,5,55.5892715454102,215,34,34,197
"Triturus pygmaeus",-5.491332,39.067692,15.8288335800171,12.331916809082,41.1293525695801,625.076354980469,32.9379997253418,2.95475006103516,29.9832496643066,9.41570854187012,23.7884578704834,23.8570823669434,8.64812469482422,513,78,5,55.5892715454102,215,34,34,197
"Triturus pygmaeus",-5.492215,39.064766,15.8288335800171,12.331916809082,41.1293525695801,625.076354980469,32.9379997253418,2.95475006103516,29.9832496643066,9.41570854187012,23.7884578704834,23.8570823669434,8.64812469482422,513,78,5,55.5892715454102,215,34,34,197
"Triturus pygmaeus",-5.492199,39.064762,15.8288335800171,12.331916809082,41.1293525695801,625.076354980469,32.9379997253418,2.95475006103516,29.9832496643066,9.41570854187012,23.7884578704834,23.8570823669434,8.64812469482422,513,78,5,55.5892715454102,215,34,34,197
"Triturus pygmaeus",-5.492334,39.070808,15.8288335800171,12.331916809082,41.1293525695801,625.076354980469,32.9379997253418,2.95475006103516,29.9832496643066,9.41570854187012,23.7884578704834,23.8570823669434,8.64812469482422,513,78,5,55.5892715454102,215,34,34,197
"Triturus pygmaeus",-5.482341,39.12347,15.8288335800171,12.331916809082,41.1293525695801,625.076354980469,32.9379997253418,2.95475006103516,29.9832496643066,9.41570854187012,23.7884578704834,23.8570823669434,8.64812469482422,513,78,5,55.5892715454102,215,34,34,197
"Triturus pygmaeus",-5.458895,39.089474,15.8288335800171,12.331916809082,41.1293525695801,625.076354980469,32.9379997253418,2.95475006103516,29.9832496643066,9.41570854187012,23.7884578704834,23.8570823669434,8.64812469482422,513,78,5,55.5892715454102,215,34,34,197
"Triturus pygmaeus",-5.446744,39.08596,15.8288335800171,12.331916809082,41.1293525695801,625.076354980469,32.9379997253418,2.95475006103516,29.9832496643066,9.41570854187012,23.7884578704834,23.8570823669434,8.64812469482422,513,78,5,55.5892715454102,215,34,34,197
"Triturus pygmaeus",-5.492186,39.064575,15.8288335800171,12.331916809082,41.1293525695801,625.076354980469,32.9379997253418,2.95475006103516,29.9832496643066,9.41570854187012,23.7884578704834,23.8570823669434,8.64812469482422,513,78,5,55.5892715454102,215,34,34,197
"Triturus pygmaeus",-5.441276,39.081303,15.8288335800171,12.331916809082,41.1293525695801,625.076354980469,32.9379997253418,2.95475006103516,29.9832496643066,9.41570854187012,23.7884578704834,23.8570823669434,8.64812469482422,513,78,5,55.5892715454102,215,34,34,197
"Triturus pygmaeus",-5.477222,39.09145,15.8288335800171,12.331916809082,41.1293525695801,625.076354980469,32.9379997253418,2.95475006103516,29.9832496643066,9.41570854187012,23.7884578704834,23.8570823669434,8.64812469482422,513,78,5,55.5892715454102,215,34,34,197
"Triturus pygmaeus",-5.881428,39.458417,15.4586353302002,12.1004791259766,39.0501823425293,661.728820800781,33.640998840332,2.65400004386902,30.9869995117188,8.84204196929932,24.1083335876465,24.1083335876465,8.03462505340576,563,85,6,54.2350196838379,236,40,40,215
"Triturus pygmaeus",-6.548662,37.024478,17.9339847564697,11.0185842514038,42.3329124450684,530.396423339844,32.2451705932617,6.21676111221313,26.0284099578857,12.5924711227417,24.5223007202148,24.7490539550781,11.7350378036499,507,88,2,68.4055328369141,243,21,24,216
"Triturus pygmaeus",-7.631665,37.178942,17.173469543457,10.7744789123535,42.80810546875,510.622131347656,31.6520004272461,6.48274993896484,25.1692504882812,12.3922500610352,23.6323757171631,23.9340419769287,11.4846668243408,537,102,2,70.1940765380859,258,19,24,236
"Triturus pygmaeus",-9.32839,39.317599,15.6060733795166,6.64306259155273,41.4181823730469,333.871490478516,24.0782508850098,8.03925037384033,16.0390014648438,12.3744163513184,19.4807910919189,19.8765830993652,11.6325836181641,661,99,6,60.650089263916,286,33,40,270
"Triturus pygmaeus",-7.480619,37.339197,17.374906539917,11.1948547363281,42.9061317443848,528.286315917969,32.3002510070801,6.20874977111816,26.0915012359619,12.2752084732056,24.0352077484131,24.2733325958252,11.378791809082,517,94,2,68.0010681152344,244,20,24,222
"Triturus pygmaeus",-8.778818,39.691576,15.3547601699829,8.95064544677734,43.4792861938477,414.054626464844,26.6222496032715,6.03625011444092,20.5859985351562,11.2170419692993,20.3328742980957,20.6272087097168,10.4151668548584,804,114,9,55.1599807739258,328,51,56,321
"Triturus pygmaeus",-4.735854,37.811887,17.3295097351074,13.7254371643066,42.3562507629395,660.119812011719,35.8922500610352,3.48749995231628,32.4047508239746,10.58762550354,25.6710414886475,25.9630832672119,9.79595851898193,554,91,3,62.7884292602539,249,26,31,220
"Triturus pygmaeus",-6.566087,37.045539,17.9339847564697,11.0185842514038,42.3329124450684,530.396423339844,32.2451705932617,6.21676111221313,26.0284099578857,12.5924711227417,24.5223007202148,24.7490539550781,11.7350378036499,507,88,2,68.4055328369141,243,21,24,216
"Triturus pygmaeus",-5.994347,40.053371,13.6109371185303,10.1234998703003,37.423755645752,603.595153808594,29.1280002593994,2.07699990272522,27.0510005950928,7.62483310699463,21.5319995880127,21.5319995880127,6.85787487030029,664,94,10,50.6593818664551,264,51,51,254
"Triturus pygmaeus",-8.904114,37.088215,16.4652519226074,7.30184745788574,44.6528205871582,318.027679443359,25.1384620666504,8.78597259521484,16.3524894714355,13.6306934356689,20.1719455718994,20.6131229400635,12.8188533782959,506,85,1,70.6042785644531,240,16,22,221
"Triturus pygmaeus",-8.867398,37.103405,16.4652519226074,7.30184745788574,44.6528205871582,318.027679443359,25.1384620666504,8.78597259521484,16.3524894714355,13.6306934356689,20.1719455718994,20.6131229400635,12.8188533782959,506,85,1,70.6042785644531,240,16,22,221
"Triturus pygmaeus",-8.904678,37.096031,16.4652519226074,7.30184745788574,44.6528205871582,318.027679443359,25.1384620666504,8.78597259521484,16.3524894714355,13.6306934356689,20.1719455718994,20.6131229400635,12.8188533782959,506,85,1,70.6042785644531,240,16,22,221
"Triturus pygmaeus",-8.931097,37.083837,16.4652519226074,7.30184745788574,44.6528205871582,318.027679443359,25.1384620666504,8.78597259521484,16.3524894714355,13.6306934356689,20.1719455718994,20.6131229400635,12.8188533782959,506,85,1,70.6042785644531,240,16,22,221
"Triturus pygmaeus",-8.867461,37.103394,16.4652519226074,7.30184745788574,44.6528205871582,318.027679443359,25.1384620666504,8.78597259521484,16.3524894714355,13.6306934356689,20.1719455718994,20.6131229400635,12.8188533782959,506,85,1,70.6042785644531,240,16,22,221
"Triturus pygmaeus",-8.904722,37.088257,16.4652519226074,7.30184745788574,44.6528205871582,318.027679443359,25.1384620666504,8.78597259521484,16.3524894714355,13.6306934356689,20.1719455718994,20.6131229400635,12.8188533782959,506,85,1,70.6042785644531,240,16,22,221
"Triturus pygmaeus",-6.566087,37.045539,17.9339847564697,11.0185842514038,42.3329124450684,530.396423339844,32.2451705932617,6.21676111221313,26.0284099578857,12.5924711227417,24.5223007202148,24.7490539550781,11.7350378036499,507,88,2,68.4055328369141,243,21,24,216
"Triturus pygmaeus",-8.904678,37.096031,16.4652519226074,7.30184745788574,44.6528205871582,318.027679443359,25.1384620666504,8.78597259521484,16.3524894714355,13.6306934356689,20.1719455718994,20.6131229400635,12.8188533782959,506,85,1,70.6042785644531,240,16,22,221
"Triturus pygmaeus",-8.867461,37.103394,16.4652519226074,7.30184745788574,44.6528205871582,318.027679443359,25.1384620666504,8.78597259521484,16.3524894714355,13.6306934356689,20.1719455718994,20.6131229400635,12.8188533782959,506,85,1,70.6042785644531,240,16,22,221
"Triturus pygmaeus",-8.904722,37.088257,16.4652519226074,7.30184745788574,44.6528205871582,318.027679443359,25.1384620666504,8.78597259521484,16.3524894714355,13.6306934356689,20.1719455718994,20.6131229400635,12.8188533782959,506,85,1,70.6042785644531,240,16,22,221
"Triturus pygmaeus",-8.931097,37.083837,16.4652519226074,7.30184745788574,44.6528205871582,318.027679443359,25.1384620666504,8.78597259521484,16.3524894714355,13.6306934356689,20.1719455718994,20.6131229400635,12.8188533782959,506,85,1,70.6042785644531,240,16,22,221
"Triturus pygmaeus",-8.904678,37.096031,16.4652519226074,7.30184745788574,44.6528205871582,318.027679443359,25.1384620666504,8.78597259521484,16.3524894714355,13.6306934356689,20.1719455718994,20.6131229400635,12.8188533782959,506,85,1,70.6042785644531,240,16,22,221
"Triturus pygmaeus",-6.566087,37.045539,17.9339847564697,11.0185842514038,42.3329124450684,530.396423339844,32.2451705932617,6.21676111221313,26.0284099578857,12.5924711227417,24.5223007202148,24.7490539550781,11.7350378036499,507,88,2,68.4055328369141,243,21,24,216
"Triturus pygmaeus",-7.161382,38.034625,16.0623340606689,12.0784997940063,43.047176361084,561.777893066406,32.380500793457,4.32175016403198,28.0587501525879,10.5484580993652,23.1529579162598,23.3920841217041,9.66416645050049,570,93,4,60.6409950256348,249,29,33,230
"Triturus pygmaeus",-6.566437,37.046432,17.9339847564697,11.0185842514038,42.3329124450684,530.396423339844,32.2451705932617,6.21676111221313,26.0284099578857,12.5924711227417,24.5223007202148,24.7490539550781,11.7350378036499,507,88,2,68.4055328369141,243,21,24,216
"Triturus pygmaeus",-6.566602,37.046547,17.9339847564697,11.0185842514038,42.3329124450684,530.396423339844,32.2451705932617,6.21676111221313,26.0284099578857,12.5924711227417,24.5223007202148,24.7490539550781,11.7350378036499,507,88,2,68.4055328369141,243,21,24,216
"Triturus pygmaeus",-5.503579,36.080091,16.7920207977295,7.85374879837036,37.7176208496094,455.891174316406,28.2851066589355,7.46261405944824,20.8224925994873,12.7054710388184,22.3767986297607,22.8054714202881,11.582067489624,876,145,0,78.1365432739258,415,14,22,410
"Triturus pygmaeus",-5.622472,37.950256,15.0043439865112,12.1843538284302,40.2595596313477,628.326782226562,32.658748626709,2.39424991607666,30.2644996643066,8.81741714477539,23.0798740386963,23.2365837097168,7.90254163742065,656,106,4,62.3957214355469,290,30,34,265
"Triturus pygmaeus",-5.62289,37.952171,15.0043439865112,12.1843538284302,40.2595596313477,628.326782226562,32.658748626709,2.39424991607666,30.2644996643066,8.81741714477539,23.0798740386963,23.2365837097168,7.90254163742065,656,106,4,62.3957214355469,290,30,34,265
"Triturus pygmaeus",-5.62282,37.952122,15.0043439865112,12.1843538284302,40.2595596313477,628.326782226562,32.658748626709,2.39424991607666,30.2644996643066,8.81741714477539,23.0798740386963,23.2365837097168,7.90254163742065,656,106,4,62.3957214355469,290,30,34,265
"Triturus pygmaeus",-6.344899,37.603413,16.7621250152588,11.7569169998169,41.0377922058105,590.748107910156,33.150749206543,4.50174999237061,28.648998260498,10.9246673583984,24.2829990386963,24.4508743286133,10.0189170837402,572,96,3,65.1042022705078,263,25,29,238
"Triturus pygmaeus",-5.839288,38.09322,15.5953750610352,12.7014999389648,40.5432815551758,646.215393066406,33.9184989929199,2.59025001525879,31.3282489776611,9.16724967956543,23.93141746521,24.0195407867432,8.28275012969971,635,105,4,62.7792549133301,285,31,34,259
"Triturus pygmaeus",-5.65563,37.87545,15.0043439865112,12.1843538284302,40.2595596313477,628.326782226562,32.658748626709,2.39424991607666,30.2644996643066,8.81741714477539,23.0798740386963,23.2365837097168,7.90254163742065,656,106,4,62.3957214355469,290,30,34,265
"Triturus pygmaeus",-5.963851,40.038265,13.6109371185303,10.1234998703003,37.423755645752,603.595153808594,29.1280002593994,2.07699990272522,27.0510005950928,7.62483310699463,21.5319995880127,21.5319995880127,6.85787487030029,664,94,10,50.6593818664551,264,51,51,254
"Triturus pygmaeus",-5.982815,40.028248,13.6109371185303,10.1234998703003,37.423755645752,603.595153808594,29.1280002593994,2.07699990272522,27.0510005950928,7.62483310699463,21.5319995880127,21.5319995880127,6.85787487030029,664,94,10,50.6593818664551,264,51,51,254
"Triturus pygmaeus",-6.010124,39.991383,15.3371458053589,10.6408748626709,37.3882217407227,629.007507324219,31.8782501220703,3.41775012016296,28.4605007171631,9.03112506866455,23.5279998779297,23.5279998779297,8.24141693115234,566,82,7,51.8376426696777,231,44,44,216
"Triturus pygmaeus",-6.030672,39.980385,15.3371458053589,10.6408748626709,37.3882217407227,629.007507324219,31.8782501220703,3.41775012016296,28.4605007171631,9.03112506866455,23.5279998779297,23.5279998779297,8.24141693115234,566,82,7,51.8376426696777,231,44,44,216
"Triturus pygmaeus",-6.035248,39.979084,15.3371458053589,10.6408748626709,37.3882217407227,629.007507324219,31.8782501220703,3.41775012016296,28.4605007171631,9.03112506866455,23.5279998779297,23.5279998779297,8.24141693115234,566,82,7,51.8376426696777,231,44,44,216
"Triturus pygmaeus",-5.867155,37.765079,17.140739440918,12.4537286758423,41.2112426757812,621.204406738281,34.5180015563965,4.29874992370605,30.2192516326904,10.956000328064,25.08766746521,25.2237510681152,10.0705833435059,565,96,3,64.7024917602539,258,25,30,232
"Triturus pygmaeus",-6.180835,37.923763,15.6846141815186,12.1472291946411,40.3334655761719,622.65771484375,33.2314987182617,3.11450004577637,30.1169986724854,9.55670833587646,23.6961669921875,23.8244571685791,8.65100002288818,622,103,4,63.2961959838867,280,29,33,255
"Triturus pygmaeus",-6.181583,37.934689,15.6846141815186,12.1472291946411,40.3334655761719,622.65771484375,33.2314987182617,3.11450004577637,30.1169986724854,9.55670833587646,23.6961669921875,23.8244571685791,8.65100002288818,622,103,4,63.2961959838867,280,29,33,255
"Triturus pygmaeus",-5.99441,40.053413,13.6109371185303,10.1234998703003,37.423755645752,603.595153808594,29.1280002593994,2.07699990272522,27.0510005950928,7.62483310699463,21.5319995880127,21.5319995880127,6.85787487030029,664,94,10,50.6593818664551,264,51,51,254
"Triturus pygmaeus",-5.994422,40.053383,13.6109371185303,10.1234998703003,37.423755645752,603.595153808594,29.1280002593994,2.07699990272522,27.0510005950928,7.62483310699463,21.5319995880127,21.5319995880127,6.85787487030029,664,94,10,50.6593818664551,264,51,51,254
